symbol,arm,signal_date,entry_date,exit_signal_date,exit_date,entry_price,exit_price,ret,hold_bars,entry_bar,exit_bar,closed,base_rate,base_n
MRVL,b_50_80|recent_cross|k_over_80,2025-08-13,2025-08-14,2025-09-18,2025-09-19,77.86411614039558,74.5910832147469,-0.042035190122072685,25,6317,6342,True,0.5683621091927205,2143
MRVL,b_50_80|recent_cross|k_over_80,2026-06-18,2026-06-22,,,313.312723038874,,,41,6530,-1,False,,0
MU,b_50_80|recent_cross|k_over_80,2020-01-07,2020-01-08,2020-01-21,2020-01-22,56.64571355388027,58.04016805839602,0.02461712311540354,9,8974,8983,True,0.5525706345530338,2159
MU,b_50_80|recent_cross|k_over_80,2020-02-19,2020-02-20,2020-03-30,2020-03-31,58.39121424201486,43.29609594006026,-0.2585169446792056,28,9003,9031,True,0.5766355140186916,2140
MU,b_50_80|recent_cross|k_over_80,2020-06-03,2020-06-04,2020-06-08,2020-06-09,47.6452049637421,51.34098356539617,0.0775687417960853,3,9076,9079,True,0.5381062355658198,2165
MU,b_50_80|recent_cross|k_over_80,2022-05-27,2022-05-31,2022-06-02,2022-06-03,71.91810132163407,70.17571218312561,-0.024227407377123256,3,9577,9580,True,0.5381062355658198,2165
MU,b_50_80|recent_cross|k_over_80,2022-08-12,2022-08-15,2022-11-10,2022-11-11,63.45736312866211,59.61065894437253,-0.060618720895954104,63,9629,9692,True,0.6137767220902612,2105
MU,b_50_80|recent_cross|k_over_80,2023-05-15,2023-05-16,2023-05-19,2023-05-22,63.71669767921335,64.90120844626806,0.01859027241207989,4,9818,9822,True,0.5369685767097967,2164
MU,b_50_80|recent_cross|k_over_80,2024-03-21,2024-03-22,2024-03-27,2024-03-28,108.42723585099732,118.58980447395277,0.09372708381979811,4,10032,10036,True,0.5369685767097967,2164
MU,b_50_80|recent_cross|k_over_80,2024-12-11,2024-12-12,2025-01-21,2025-01-22,100.8797290498746,108.75096274430655,0.07802592025738342,25,10215,10240,True,0.56882874475035,2143
MU,b_50_80|recent_cross|k_over_80,2025-10-16,2025-10-17,2025-10-27,2025-10-28,199.08525899267423,218.71604693246775,0.09860492956194156,7,10426,10433,True,0.5478944932901435,2161
MU,b_50_80|recent_cross|k_over_80,2025-12-19,2025-12-22,2025-12-24,2025-12-26,276.8791524562695,290.55579464363353,0.04939570952177097,3,10471,10474,True,0.5381062355658198,2165
MU,b_50_80|recent_cross|k_over_80,2026-05-26,2026-05-27,2026-05-28,2026-05-29,955.5130216924548,956.8528605185135,0.0014022193268339311,2,10577,10579,True,0.5327793167128347,2166
MU,b_50_80|recent_cross|k_over_80,2026-06-25,2026-06-26,2026-08-14,2026-08-17,1138.9048461164418,999.5499877929688,-0.12235864901151317,35,10598,10633,True,0.5757149554617909,2133
ORCL,b_50_80|recent_cross|k_over_80,2018-10-30,2018-10-31,2018-11-06,2018-11-07,43.78398446773795,44.257090303872566,0.010805454137761794,5,8229,8234,True,0.5515487748497457,2163
ORCL,b_50_80|recent_cross|k_over_80,2019-03-21,2019-03-22,2019-04-15,2019-04-16,48.05284603511069,49.21324092473535,0.024148307236095734,17,8325,8342,True,0.5620641562064156,2151
ORCL,b_50_80|recent_cross|k_over_80,2020-04-29,2020-04-30,2020-07-06,2020-07-07,48.991103344125825,51.62986651897753,0.053862089129047996,46,8604,8650,True,0.6182846371347785,2122
ORCL,b_50_80|recent_cross|k_over_80,2022-08-12,2022-08-15,2022-08-15,2022-08-16,74.85584580060628,74.91283137188542,0.0007612708222004549,1,9181,9182,True,0.5380710659898477,2167
ORCL,b_50_80|recent_cross|k_over_80,2023-05-30,2023-05-31,2023-05-31,2023-06-01,100.49347671048542,100.8878624512045,0.003924490958306492,1,9380,9381,True,0.5380710659898477,2167
ORCL,b_50_80|recent_cross|k_over_80,2023-08-29,2023-08-30,2023-09-01,2023-09-05,116.53246807990878,118.19280099369213,0.014247813859437297,3,9443,9446,True,0.5399538106235566,2165
ORCL,b_50_80|recent_cross|k_over_80,2024-03-07,2024-03-08,2024-03-18,2024-03-19,110.94430460846243,124.24944977887218,0.1199263469843308,7,9574,9581,True,0.5529847292919945,2161
ORCL,b_50_80|recent_cross|k_over_80,2026-04-13,2026-04-14,2026-04-16,2026-04-17,167.34779149353895,182.29578972754894,0.08932294893528425,3,10099,10102,True,0.5399538106235566,2165
PLTR,b_50_80|recent_cross|k_over_80,2021-08-03,2021-08-04,2021-09-02,2021-09-03,22.200000762939453,26.489999771118164,0.1932431919254889,22,212,234,True,0.5729083665338646,1255
PLTR,b_50_80|recent_cross|k_over_80,2021-09-15,2021-09-16,2021-09-16,2021-09-17,27.200000762939453,28.65999984741211,0.05367643542355838,1,242,243,True,0.5054858934169278,1276
PLTR,b_50_80|recent_cross|k_over_80,2021-09-23,2021-09-24,2022-03-22,2022-03-23,28.270000457763672,13.15999984741211,-0.5344888703813928,124,248,372,True,0.6244579358196011,1153
PLTR,b_50_80|recent_cross|k_over_80,2022-07-27,2022-07-28,2022-08-03,2022-08-04,10.029999732971191,11.1899995803833,0.11565302874325023,5,459,464,True,0.5440251572327044,1272
PLTR,b_50_80|recent_cross|k_over_80,2023-02-14,2023-02-15,2023-05-17,2023-05-18,9.15999984741211,10.460000038146973,0.14192142056663237,64,598,662,True,0.5927452596867271,1213
PLTR,b_50_80|recent_cross|k_over_80,2023-07-31,2023-08-01,2023-10-10,2023-10-11,19.459999084472656,17.8700008392334,-0.08170597739174279,50,712,762,True,0.5704971475142624,1227
PLTR,b_50_80|recent_cross|k_over_80,2024-11-05,2024-11-06,2024-11-08,2024-11-11,53.439998626708984,60.132999420166016,0.1252432815391562,3,1032,1035,True,0.5502354788069074,1274
PLTR,b_50_80|recent_cross|k_over_80,2026-05-28,2026-05-29,2026-06-01,2026-06-02,147.8249969482422,156.69000244140625,0.05996959699764415,2,1421,1423,True,0.523921568627451,1275
TSLA,b_50_80|recent_cross|k_over_80,2018-08-02,2018-08-03,2018-09-25,2018-09-26,23.187332153320312,20.12733268737793,-0.13196858723155025,37,2039,2076,True,0.5387142186766776,2131
TSLA,b_50_80|recent_cross|k_over_80,2020-06-05,2020-06-08,2020-06-08,2020-06-09,61.266666412353516,62.66733169555664,0.022861783825089965,1,2502,2503,True,0.5080756806645131,2167
TSLA,b_50_80|recent_cross|k_over_80,2021-07-12,2021-07-13,2021-08-05,2021-08-06,228.77333068847656,237.3000030517578,0.03727126906628864,18,2778,2796,True,0.5274418604651163,2150
TSLA,b_50_80|recent_cross|k_over_80,2021-10-12,2021-10-13,2021-10-14,2021-10-15,270.15667724609375,274.5799865722656,0.01637312603657226,2,2843,2845,True,0.5267774699907664,2166
TSLA,b_50_80|recent_cross|k_over_80,2022-02-15,2022-02-16,2022-03-22,2022-03-23,304.6833190917969,326.64666748046875,0.07208582489563398,24,2930,2954,True,0.5270522388059702,2144
TSLA,b_50_80|recent_cross|k_over_80,2022-08-15,2022-08-16,2022-09-15,2022-09-16,311.6666564941406,299.6099853515625,-0.038684507602451235,22,3054,3076,True,0.527493010251631,2146
TSLA,b_50_80|recent_cross|k_over_80,2023-03-29,2023-03-30,2023-05-22,2023-05-23,195.5800018310547,186.1999969482422,-0.04795993861844372,37,3210,3247,True,0.5387142186766776,2131
TSLA,b_50_80|recent_cross|k_over_80,2024-08-23,2024-08-26,2024-09-23,2024-09-24,218.75,254.0800018310547,0.16150857979910715,20,3563,3583,True,0.5283985102420856,2148
TSLA,b_50_80|recent_cross|k_over_80,2025-08-25,2025-08-26,2025-09-12,2025-09-15,344.92999267578125,423.1300048828125,0.22671270654197873,13,3813,3826,True,0.531322505800464,2155
TSLA,b_50_80|recent_cross|k_over_80,2025-11-03,2025-11-04,2025-12-01,2025-12-02,454.4599914550781,430.80999755859375,-0.052039771027505455,19,3862,3881,True,0.5244299674267101,2149
TSM,b_50_80|recent_cross|k_over_80,2018-03-07,2018-03-08,2018-03-12,2018-03-13,36.3670057951777,37.35212723842128,0.027088329701704827,3,5135,5138,True,0.5288683602771362,2165
TSM,b_50_80|recent_cross|k_over_80,2019-08-29,2019-08-30,2019-09-10,2019-09-11,37.52578928220246,38.58013562153336,0.02809657996536652,7,5508,5515,True,0.5566867191115225,2161
TSM,b_50_80|recent_cross|k_over_80,2019-09-26,2019-09-27,2019-10-04,2019-10-07,40.707481777506494,42.238427916584705,0.037608470782984016,6,5527,5533,True,0.5522664199814986,2162
TSM,b_50_80|recent_cross|k_over_80,2019-10-24,2019-10-25,2019-10-28,2019-10-29,44.955204692902136,45.574669677018846,0.013779605461667899,2,5547,5549,True,0.5226223453370268,2166
TSM,b_50_80|recent_cross|k_over_80,2023-05-15,2023-05-16,2023-05-18,2023-05-19,81.78418044717642,87.93063730580629,0.07515459377378964,3,6441,6444,True,0.5288683602771362,2165
TSM,b_50_80|recent_cross|k_over_80,2024-12-23,2024-12-24,2025-01-23,2025-01-24,202.1379777016791,222.06514132909007,0.09858198767982151,19,6846,6865,True,0.5993485342019544,2149
TSM,b_50_80|recent_cross|k_over_80,2025-06-25,2025-06-26,2025-06-26,2025-06-27,222.51905273054368,221.84649688161542,-0.0030224641021758814,1,6970,6971,True,0.5260729118597139,2167
TSM,b_50_80|recent_cross|k_over_80,2025-10-15,2025-10-16,2025-12-02,2025-12-03,308.49904950435075,289.89568272362914,-0.06030283338185538,33,7048,7081,True,0.6182669789227166,2135
TSM,b_50_80|recent_cross|k_over_80,2026-01-28,2026-01-29,2026-02-11,2026-02-12,338.05352465035566,377.0520396411809,0.11536195349881617,10,7119,7129,True,0.571825764596849,2158
TSM,b_50_80|recent_cross|k_over_80,2026-06-30,2026-07-01,2026-08-10,2026-08-11,467.6700134277344,424.20001220703125,-0.09295015710349841,28,7224,7252,True,0.6196261682242991,2140
